Store_Dept_Date,Weekly_Sales
27_58_2013-03-22,1580.4791
27_59_2013-03-22,369.5161
27_60_2013-03-22,116.45299999999999
27_67_2013-03-22,9884.522299999997
27_71_2013-03-22,10681.414499999992
27_72_2013-03-22,55066.87359999999
27_74_2013-03-22,25316.89080000001
27_79_2013-03-22,36927.44100000001
27_80_2013-03-22,24471.40179999999
27_81_2013-03-22,26976.899300000012
27_82_2013-03-22,23931.915799999995
27_83_2013-03-22,9864.919099999994
27_85_2013-03-22,3168.263299999999
27_87_2013-03-22,14414.564300000004
27_90_2013-03-22,94835.53530000002
27_91_2013-03-22,66357.9226
27_92_2013-03-22,100000.0
27_93_2013-03-22,52218.37580000003
27_94_2013-03-22,67141.52220000005
27_95_2013-03-22,98790.0151
27_96_2013-03-22,14413.193899999997
27_97_2013-03-22,19387.222999999994
27_98_2013-03-22,10965.516399999999
27_1_2013-03-29,37570.16209999999
27_2_2013-03-29,77093.20420000001
27_3_2013-03-29,12911.583000000011
27_4_2013-03-29,37936.98860000002
27_5_2013-03-29,20820.076200000007
27_6_2013-03-29,4430.272000000002
27_7_2013-03-29,30007.767099999994
27_8_2013-03-29,39603.25810000002
27_9_2013-03-29,20569.222299999987
27_10_2013-03-29,33171.73440000002
27_11_2013-03-29,15326.707900000005
27_12_2013-03-29,3962.0759000000007
27_13_2013-03-29,46136.364800000025
27_14_2013-03-29,24926.059399999984
27_16_2013-03-29,17472.485200000003
27_17_2013-03-29,16863.463000000003
27_18_2013-03-29,8591.189799999995
27_19_2013-03-29,1002.7394
27_20_2013-03-29,9000.101699999997
27_21_2013-03-29,7010.068599999996
27_22_2013-03-29,13960.8621
27_23_2013-03-29,30900.16250000001
27_24_2013-03-29,6224.753400000007
27_25_2013-03-29,9930.811500000007
27_26_2013-03-29,11367.732400000006
27_27_2013-03-29,1791.1374000000008
27_28_2013-03-29,879.0725000000006
27_29_2013-03-29,7566.572099999999
27_30_2013-03-29,5101.148200000001
27_31_2013-03-29,2248.9327
27_32_2013-03-29,7047.365099999998
27_33_2013-03-29,8270.868700000003
27_34_2013-03-29,15027.238800000006
27_35_2013-03-29,3255.8818
27_36_2013-03-29,2294.2607
27_37_2013-03-29,2298.1613
27_38_2013-03-29,39094.20259999999
27_40_2013-03-29,66974.81299999997
27_41_2013-03-29,2419.6398
27_42_2013-03-29,10139.281399999994
27_44_2013-03-29,4207.8681
27_46_2013-03-29,37991.5624
27_49_2013-03-29,9959.567200000005
27_50_2013-03-29,2460.4402
27_52_2013-03-29,3305.9372000000008
27_54_2013-03-29,40.11170000000002
27_55_2013-03-29,8910.806499999995
27_56_2013-03-29,5517.2460999999985
27_58_2013-03-29,1788.7872
27_59_2013-03-29,377.7069
27_60_2013-03-29,107.92799999999995
27_67_2013-03-29,9719.677099999999
27_71_2013-03-29,10251.628299999993
27_72_2013-03-29,51243.2006
27_74_2013-03-29,23839.75800000001
27_79_2013-03-29,35004.328199999996
27_80_2013-03-29,25235.422199999983
27_81_2013-03-29,27639.485300000015
27_82_2013-03-29,25412.334699999992
27_83_2013-03-29,8803.442099999993
27_85_2013-03-29,3485.934599999999
27_87_2013-03-29,13738.342800000002
27_90_2013-03-29,89764.37760000004
27_91_2013-03-29,61210.45200000002
27_92_2013-03-29,100000.0
27_93_2013-03-29,46061.80170000001
27_94_2013-03-29,66390.95840000003
27_95_2013-03-29,98684.82540000002
27_96_2013-03-29,14235.129999999997
27_97_2013-03-29,17715.477799999982
27_98_2013-03-29,10776.349499999993
27_99_2013-03-29,4381.049400000001
27_1_2013-04-05,54995.530699999974
27_2_2013-04-05,74944.05400000005
27_3_2013-04-05,12053.7078
27_4_2013-04-05,42197.86250000001
27_5_2013-04-05,22962.312799999992
27_6_2013-04-05,4837.984399999999
27_7_2013-04-05,35138.17720000001
27_8_2013-04-05,39364.15159999999
27_9_2013-04-05,29856.61390000002
27_10_2013-04-05,34708.219
27_11_2013-04-05,15475.285399999988
27_12_2013-04-05,3679.072600000001
27_13_2013-04-05,48644.431899999974
27_14_2013-04-05,25671.331900000005
27_16_2013-04-05,24714.296400000007
27_17_2013-04-05,17257.493499999997
27_18_2013-04-05,12155.686300000003
27_19_2013-04-05,1426.6595999999997
27_20_2013-04-05,9398.902200000006
27_21_2013-04-05,6458.0603
27_22_2013-04-05,16453.181200000006
27_23_2013-04-05,30008.33900000002
27_24_2013-04-05,6518.580300000004
27_25_2013-04-05,14007.663499999991
27_26_2013-04-05,11710.684000000003
27_27_2013-04-05,2134.207800000001
27_28_2013-04-05,989.2970000000006
27_29_2013-04-05,7040.8403
27_30_2013-04-05,4579.506799999999
27_31_2013-04-05,2178.8536
27_32_2013-04-05,8378.138799999997
27_33_2013-04-05,7859.570700000002
27_34_2013-04-05,15124.5595
27_35_2013-04-05,3498.4938999999977
27_36_2013-04-05,2236.3174999999997
27_37_2013-04-05,2336.1798999999996
27_38_2013-04-05,37895.02689999998
27_40_2013-04-05,70815.53810000005
27_41_2013-04-05,2129.7154
27_42_2013-04-05,10500.2908
27_44_2013-04-05,4198.354999999999
27_46_2013-04-05,38983.226899999994
27_49_2013-04-05,10601.030900000003
27_50_2013-04-05,2633.9943
27_52_2013-04-05,2631.9852
27_54_2013-04-05,50.511600000000044
27_55_2013-04-05,9529.66349999999
27_56_2013-04-05,12142.905499999995
27_58_2013-04-05,2009.59
27_59_2013-04-05,377.55680000000007
27_60_2013-04-05,102.20200000000001
27_67_2013-04-05,11024.800199999989
27_71_2013-04-05,10924.676200000004
27_72_2013-04-05,54772.5629
27_74_2013-04-05,25823.737499999992
27_79_2013-04-05,36444.3017
27_80_2013-04-05,25615.8963
27_81_2013-04-05,27880.961699999985
27_82_2013-04-05,24484.69519999998
27_83_2013-04-05,9967.878899999998
27_85_2013-04-05,3578.492199999999
27_87_2013-04-05,14980.944899999997
27_90_2013-04-05,96602.40699999999
27_91_2013-04-05,67796.91219999996
27_92_2013-04-05,100000.0
27_93_2013-04-05,52941.8293
27_94_2013-04-05,66544.53319999996
27_95_2013-04-05,99571.7158
27_96_2013-04-05,15566.238299999999
27_97_2013-04-05,19309.474800000004
27_98_2013-04-05,10921.897200000005
27_99_2013-04-05,374.98019999999997
27_1_2013-04-12,47152.16039999999
27_2_2013-04-12,75756.54980000001
27_3_2013-04-12,11227.457100000001
27_4_2013-04-12,42446.412299999996
27_5_2013-04-12,24877.2962
27_6_2013-04-12,5236.533599999998
27_7_2013-04-12,40873.592600000025
27_8_2013-04-12,39066.00419999998
27_9_2013-04-12,31591.92550000001
27_10_2013-04-12,34480.4567
27_11_2013-04-12,15260.447599999996
27_12_2013-04-12,3899.2952000000014
27_13_2013-04-12,49904.853999999985
27_14_2013-04-12,27549.02570000001
27_16_2013-04-12,37584.02419999999
27_17_2013-04-12,16464.946800000005
27_18_2013-04-12,9969.185500000003
27_19_2013-04-12,1311.4777
27_20_2013-04-12,9927.4882
27_21_2013-04-12,6344.161000000002
27_22_2013-04-12,16014.265500000007
27_23_2013-04-12,34396.7618
27_24_2013-04-12,7913.024699999997
27_25_2013-04-12,13030.99959999999
27_26_2013-04-12,12536.399399999995
27_27_2013-04-12,2161.9544000000024
27_28_2013-04-12,1037.405300000001
27_29_2013-04-12,7173.033500000002
27_30_2013-04-12,5298.9679
27_31_2013-04-12,2346.565600000002
27_32_2013-04-12,10729.400399999995
27_33_2013-04-12,8677.066899999998
27_34_2013-04-12,17718.630299999997
27_35_2013-04-12,4154.6772
27_36_2013-04-12,2095.6465999999996
27_37_2013-04-12,2315.397400000001
27_38_2013-04-12,37686.26149999998
27_40_2013-04-12,70355.33669999999
27_41_2013-04-12,2130.6156000000005
27_42_2013-04-12,10821.960199999994
27_44_2013-04-12,4092.614299999999
27_46_2013-04-12,40047.19329999997
27_49_2013-04-12,10315.393799999996
27_50_2013-04-12,2719.025
27_52_2013-04-12,2765.4243000000006
27_55_2013-04-12,9904.268699999993
27_56_2013-04-12,10845.7813
27_58_2013-04-12,1618.77
27_59_2013-04-12,341.2581000000002
27_60_2013-04-12,104.044
27_67_2013-04-12,10255.234399999994
27_71_2013-04-12,9869.779900000005
27_72_2013-04-12,51347.4466
27_74_2013-04-12,26318.825399999983
27_79_2013-04-12,36730.0963
27_80_2013-04-12,25765.348200000004
27_81_2013-04-12,28382.784999999996
27_82_2013-04-12,24922.686499999985
27_83_2013-04-12,10165.002299999987
27_85_2013-04-12,3460.143199999997
27_87_2013-04-12,15282.811900000004
27_90_2013-04-12,92119.21809999991
27_91_2013-04-12,67466.91530000004
27_92_2013-04-12,100000.0
27_93_2013-04-12,53170.47360000005
27_94_2013-04-12,70012.99529999997
27_95_2013-04-12,99723.8905
27_96_2013-04-12,18304.265899999988
27_97_2013-04-12,19593.5871
27_98_2013-04-12,11135.810900000008
27_99_2013-04-12,58.909700000000015
27_1_2013-04-19,23499.114300000005
27_2_2013-04-19,76258.15720000006
27_3_2013-04-19,11169.443399999998
27_4_2013-04-19,42259.73559999999
27_5_2013-04-19,21333.733000000007
27_6_2013-04-19,5130.1905
27_7_2013-04-19,39132.495300000024
27_8_2013-04-19,40247.464600000014
27_9_2013-04-19,30839.69840000001
27_10_2013-04-19,34438.7296
27_11_2013-04-19,15178.951900000004
27_12_2013-04-19,4179.386300000001
27_13_2013-04-19,50900.215399999994
27_14_2013-04-19,27383.79070000001
27_16_2013-04-19,37028.6223
27_17_2013-04-19,17159.507600000008
27_18_2013-04-19,2520.6577999999995
27_19_2013-04-19,1571.6987000000006
27_20_2013-04-19,9924.638400000002
27_21_2013-04-19,6278.429599999999
27_22_2013-04-19,15886.094700000009
27_23_2013-04-19,34842.6729
27_24_2013-04-19,8630.4505
27_25_2013-04-19,12991.470899999997
27_26_2013-04-19,12908.134500000002
27_27_2013-04-19,2005.8793000000014
27_28_2013-04-19,995.8179000000003
27_29_2013-04-19,7524.929300000002
27_30_2013-04-19,5702.548600000002
27_31_2013-04-19,2330.915199999999
27_32_2013-04-19,7994.397300000006
27_33_2013-04-19,8064.794899999999
27_34_2013-04-19,18282.42359999999
27_35_2013-04-19,3854.173200000001
27_36_2013-04-19,2217.0428999999995
27_37_2013-04-19,2280.797500000002
27_38_2013-04-19,39095.60999999996
27_40_2013-04-19,68797.42129999999
27_41_2013-04-19,2131.7129000000004
27_42_2013-04-19,10603.793599999992
27_44_2013-04-19,4186.539000000001
27_46_2013-04-19,39939.22949999999
27_49_2013-04-19,10880.955699999991
27_50_2013-04-19,2786.06
27_52_2013-04-19,2615.9236000000005
27_55_2013-04-19,8888.498700000002
27_56_2013-04-19,12993.413499999997
27_58_2013-04-19,1311.36
27_59_2013-04-19,346.2940000000001
27_60_2013-04-19,103.88399999999997
27_67_2013-04-19,10606.667
27_71_2013-04-19,10234.343899999998
27_72_2013-04-19,50202.89059999998
27_74_2013-04-19,26609.293099999988
27_79_2013-04-19,36683.16559999999
27_80_2013-04-19,25324.208600000013
27_81_2013-04-19,27958.627500000013
27_82_2013-04-19,23200.475999999988
27_83_2013-04-19,9890.854399999997
27_85_2013-04-19,3527.4496999999988
27_87_2013-04-19,14508.7863
27_90_2013-04-19,90880.75790000001
27_91_2013-04-19,65311.34269999999
27_92_2013-04-19,100000.0
27_93_2013-04-19,53183.80150000004
27_94_2013-04-19,69087.39979999998
27_95_2013-04-19,99807.1082
27_96_2013-04-19,17912.77839999999
27_97_2013-04-19,18708.179599999992
27_98_2013-04-19,10399.459400000007
27_99_2013-04-19,25.39740000000001
27_1_2013-04-26,24483.380000000005
27_2_2013-04-26,77336.4896
27_3_2013-04-26,11399.201499999997
27_4_2013-04-26,42148.351500000004
27_5_2013-04-26,21522.96840000001
27_6_2013-04-26,5061.312600000001
27_7_2013-04-26,45644.355500000005
27_8_2013-04-26,42157.255199999985
27_9_2013-04-26,30171.416899999986
27_10_2013-04-26,36126.67859999999
27_11_2013-04-26,14543.359000000004
27_12_2013-04-26,4169.101599999998
27_13_2013-04-26,51051.33630000001
27_14_2013-04-26,28863.164200000014
27_16_2013-04-26,34438.842099999994
27_17_2013-04-26,17889.864800000003
27_18_2013-04-26,798.0461000000001
27_19_2013-04-26,1516.7405000000008
27_20_2013-04-26,10791.496500000007
27_21_2013-04-26,6443.850199999999
27_22_2013-04-26,16405.45220000001
27_23_2013-04-26,35396.27539999999
27_24_2013-04-26,9116.303399999999
27_25_2013-04-26,13650.0882
27_26_2013-04-26,12441.2153
27_27_2013-04-26,1870.7004000000004
27_28_2013-04-26,958.7275999999999
27_29_2013-04-26,7691.159700000003
27_30_2013-04-26,5772.802899999999
27_31_2013-04-26,2247.7324999999996
27_32_2013-04-26,7151.8163
27_33_2013-04-26,8762.927800000003
27_34_2013-04-26,17465.502599999993
27_35_2013-04-26,3695.6375000000016
27_36_2013-04-26,2572.3607
27_37_2013-04-26,2346.635500000001
27_38_2013-04-26,39030.446199999984
27_40_2013-04-26,69531.8481
27_41_2013-04-26,1948.7268999999994
27_42_2013-04-26,10591.655
27_44_2013-04-26,4392.5753
27_46_2013-04-26,39921.120099999986
27_49_2013-04-26,10460.734299999996
27_50_2013-04-26,2645.1
27_52_2013-04-26,2623.626999999999
27_54_2013-04-26,30.21030000000003
27_55_2013-04-26,10051.4631
27_56_2013-04-26,14171.0
27_58_2013-04-26,1635.01
27_59_2013-04-26,336.5112000000003
27_60_2013-04-26,103.01100000000001
27_67_2013-04-26,11013.327799999995
27_71_2013-04-26,10621.746399999998
27_72_2013-04-26,52019.721499999985
27_74_2013-04-26,25590.82399999999
27_79_2013-04-26,36953.77270000001
27_80_2013-04-26,25333.784699999982
27_81_2013-04-26,28054.36340000002
27_82_2013-04-26,23775.974000000002
27_83_2013-04-26,9086.278600000001
27_85_2013-04-26,3466.113
27_87_2013-04-26,14500.553799999992
27_90_2013-04-26,92594.06789999997
27_91_2013-04-26,62561.55530000004
27_92_2013-04-26,100000.0
27_93_2013-04-26,50927.3405
27_94_2013-04-26,71015.60050000004
27_95_2013-04-26,99933.2464
27_96_2013-04-26,16754.717699999994
27_97_2013-04-26,18834.599499999997
27_98_2013-04-26,11475.876600000001
27_99_2013-04-26,117.49900000000004
27_1_2013-05-03,27833.055700000004
27_2_2013-05-03,76850.92269999995
27_3_2013-05-03,11578.486400000002
27_4_2013-05-03,43659.10930000003
27_5_2013-05-03,20274.418000000016
27_6_2013-05-03,5342.3808
27_7_2013-05-03,49085.903099999996
27_8_2013-05-03,40880.7963
27_9_2013-05-03,33909.07890000001
27_10_2013-05-03,38002.8683
27_11_2013-05-03,16404.32439999999
27_12_2013-05-03,3968.2162999999996
27_13_2013-05-03,51654.98619999999
27_14_2013-05-03,28245.5033
27_16_2013-05-03,44909.22280000001
27_17_2013-05-03,16745.427900000006
27_18_2013-05-03,40.500499999999995
27_19_2013-05-03,1799.5858999999996
27_20_2013-05-03,11135.379600000007
27_21_2013-05-03,6340.426000000003
27_22_2013-05-03,15974.79070000001
27_23_2013-05-03,35546.0754
27_24_2013-05-03,10566.246400000009
27_25_2013-05-03,14325.639499999996
27_26_2013-05-03,11959.460400000004
27_27_2013-05-03,1962.296199999999
27_28_2013-05-03,992.2392000000009
27_29_2013-05-03,7349.985600000001
27_30_2013-05-03,5885.301600000001
27_31_2013-05-03,2401.1930999999995
27_32_2013-05-03,8293.137400000001
27_33_2013-05-03,9320.249199999997
27_34_2013-05-03,22552.922699999992
27_35_2013-05-03,4633.258
27_36_2013-05-03,2684.3006999999993
27_37_2013-05-03,2492.9475000000016
27_38_2013-05-03,38467.97510000001
27_40_2013-05-03,70261.50330000003
27_41_2013-05-03,1887.0759000000012
27_42_2013-05-03,10606.524400000004
27_44_2013-05-03,4324.2049
27_46_2013-05-03,40507.31059999998
27_47_2013-05-03,-3.944699999999998
27_49_2013-05-03,10357.013399999993
27_50_2013-05-03,2629.98
27_52_2013-05-03,2624.1832
27_54_2013-05-03,34.006500000000024
27_55_2013-05-03,8892.325499999999
27_56_2013-05-03,22710.4602
27_58_2013-05-03,1554.46
27_59_2013-05-03,349.56650000000013
27_60_2013-05-03,107.18199999999997
27_67_2013-05-03,16870.3432
27_71_2013-05-03,10213.784900000002
27_72_2013-05-03,49358.7471
27_74_2013-05-03,26126.959799999975
27_79_2013-05-03,36646.16870000001
27_80_2013-05-03,25903.272299999997
27_81_2013-05-03,28565.683399999998
27_82_2013-05-03,25700.17829999998
27_83_2013-05-03,8071.1579999999985
27_85_2013-05-03,3630.7823999999964
27_87_2013-05-03,15122.743999999997
27_90_2013-05-03,90568.3636
27_91_2013-05-03,67582.49679999998
27_92_2013-05-03,100000.0
27_93_2013-05-03,55086.061499999996
27_94_2013-05-03,74427.49740000001
27_95_2013-05-03,99769.85480000003
27_96_2013-05-03,18562.218999999997
27_97_2013-05-03,19248.904499999997
27_98_2013-05-03,11168.070100000004
27_99_2013-05-03,83.75230000000003
27_1_2013-05-10,25419.754
27_2_2013-05-10,77666.19510000001
27_3_2013-05-10,11300.665799999999
27_4_2013-05-10,43422.22050000001
27_5_2013-05-10,20160.864900000008
27_6_2013-05-10,5260.5052000000005
27_7_2013-05-10,42463.9047
27_8_2013-05-10,40291.31080000001
27_9_2013-05-10,33137.7632
27_10_2013-05-10,36286.1908
27_11_2013-05-10,16741.338699999993
27_12_2013-05-10,3931.475599999999
27_13_2013-05-10,51071.044499999975
27_14_2013-05-10,27905.87119999999
27_16_2013-05-10,43888.40240000001
27_17_2013-05-10,16551.49640000001
27_18_2013-05-10,3.4712
27_19_2013-05-10,1743.1206999999997
27_20_2013-05-10,10845.629700000007
27_21_2013-05-10,6087.273600000002
27_22_2013-05-10,16164.273100000013
27_23_2013-05-10,35225.34940000001
27_24_2013-05-10,8456.983399999996
27_25_2013-05-10,13520.3214
27_26_2013-05-10,12055.267300000009
27_27_2013-05-10,1969.3128
27_28_2013-05-10,982.3149000000008
27_29_2013-05-10,7677.0577
27_30_2013-05-10,5612.9299999999985
27_31_2013-05-10,2496.5629000000004
27_32_2013-05-10,8460.104299999999
27_33_2013-05-10,8839.1463
27_34_2013-05-10,19121.018699999993
27_35_2013-05-10,4295.357
27_36_2013-05-10,2373.3788
27_37_2013-05-10,2494.070300000001
27_38_2013-05-10,38176.24869999999
27_40_2013-05-10,70237.22930000004
27_41_2013-05-10,1902.8685000000012
27_42_2013-05-10,10693.3235
27_44_2013-05-10,4513.9899000000005
27_46_2013-05-10,40314.40999999998
27_49_2013-05-10,10577.430799999995
27_50_2013-05-10,2709.035
27_52_2013-05-10,2669.9809000000014
27_54_2013-05-10,38.55990000000003
27_55_2013-05-10,9238.389699999998
27_56_2013-05-10,23582.50919999999
27_58_2013-05-10,1548.93
27_59_2013-05-10,354.79340000000013
27_60_2013-05-10,111.43599999999998
27_67_2013-05-10,24865.369699999977
27_71_2013-05-10,10286.629100000002
27_72_2013-05-10,49316.803600000014
27_74_2013-05-10,25723.240499999978
27_79_2013-05-10,36927.2119
27_80_2013-05-10,26031.175499999998
27_81_2013-05-10,28486.49070000001
27_82_2013-05-10,25890.796899999987
27_83_2013-05-10,8837.1108
27_85_2013-05-10,3654.6556999999943
27_87_2013-05-10,15003.720600000011
27_90_2013-05-10,90708.03099999994
27_91_2013-05-10,69139.51419999996
27_92_2013-05-10,100000.0
27_93_2013-05-10,56553.75029999996
27_94_2013-05-10,73955.18919999998
27_95_2013-05-10,99722.41360000003
27_96_2013-05-10,18586.06469999999
27_97_2013-05-10,20046.85720000001
27_98_2013-05-10,10796.018100000003
27_99_2013-05-10,78.35990000000001
27_1_2013-05-17,22610.188800000018
27_2_2013-05-17,77113.62460000001
27_3_2013-05-17,11106.983500000004
27_4_2013-05-17,42982.70910000003
27_5_2013-05-17,20651.1663
27_6_2013-05-17,5676.084099999998
27_7_2013-05-17,41026.317399999985
27_8_2013-05-17,40187.84029999998
27_9_2013-05-17,32827.198700000015
27_10_2013-05-17,36910.57050000001
27_11_2013-05-17,16302.844
27_12_2013-05-17,3998.2139
27_13_2013-05-17,51453.01120000001
27_14_2013-05-17,26583.200500000006
27_16_2013-05-17,45568.40970000002
27_17_2013-05-17,16483.41950000001
27_18_2013-05-17,2.3784000000000005
27_19_2013-05-17,1684.6632000000004
27_20_2013-05-17,11202.518500000004
27_21_2013-05-17,6076.7491
27_22_2013-05-17,15759.736100000004
27_23_2013-05-17,35919.45319999999
27_24_2013-05-17,8451.936300000003
27_25_2013-05-17,13519.717100000003
27_26_2013-05-17,11601.916800000008
27_27_2013-05-17,1803.4735000000003
27_28_2013-05-17,967.6029000000001
27_29_2013-05-17,6971.918499999997
27_30_2013-05-17,5710.543999999998
27_31_2013-05-17,2508.8586
27_32_2013-05-17,8616.598900000003
27_33_2013-05-17,8573.852200000007
27_34_2013-05-17,18845.975599999994
27_35_2013-05-17,4496.6076
27_36_2013-05-17,2589.6992999999998
27_37_2013-05-17,2388.9437000000007
27_38_2013-05-17,37865.57039999999
27_40_2013-05-17,69690.89600000002
27_41_2013-05-17,2120.737900000001
27_42_2013-05-17,11009.165199999996
27_44_2013-05-17,4433.842200000002
27_46_2013-05-17,40595.2316
27_49_2013-05-17,10377.362899999996
27_50_2013-05-17,2885.6184999999996
27_52_2013-05-17,2825.425800000001
27_54_2013-05-17,30.161600000000032
27_55_2013-05-17,9146.033999999996
27_56_2013-05-17,23612.33899999998
27_58_2013-05-17,1632.65
27_59_2013-05-17,359.38879999999995
27_60_2013-05-17,103.454
27_67_2013-05-17,23679.906499999994
27_71_2013-05-17,9818.060400000002
27_72_2013-05-17,48646.82620000001
27_74_2013-05-17,25770.008299999976
27_79_2013-05-17,36123.884500000015
27_80_2013-05-17,25821.0112
27_81_2013-05-17,28480.686000000005
27_82_2013-05-17,25761.81479999997
27_83_2013-05-17,8958.436300000003
27_85_2013-05-17,4091.3070999999964
27_87_2013-05-17,14912.369600000004
27_90_2013-05-17,90118.35639999993
27_91_2013-05-17,64745.70080000003
27_92_2013-05-17,100000.0
27_93_2013-05-17,55227.89440000006
27_94_2013-05-17,74705.74759999994
27_95_2013-05-17,100000.0
27_96_2013-05-17,18638.823699999994
27_97_2013-05-17,19403.58509999999
27_98_2013-05-17,10726.31110000001
27_99_2013-05-17,50.36150000000004
27_1_2013-05-24,22920.244900000012
27_2_2013-05-24,79435.09279999995
27_3_2013-05-24,11992.668899999999
27_4_2013-05-24,40967.438300000016
27_5_2013-05-24,19694.0596
27_6_2013-05-24,5170.853499999999
27_7_2013-05-24,42090.58739999999
27_8_2013-05-24,38473.57820000001
27_9_2013-05-24,41042.76959999998
27_10_2013-05-24,38938.32779999998
27_11_2013-05-24,21632.543800000007
27_12_2013-05-24,4033.741000000001
27_13_2013-05-24,51084.0312
27_14_2013-05-24,26952.313799999993
27_16_2013-05-24,59947.82290000003
27_17_2013-05-24,15687.998200000022
27_18_2013-05-24,2.7261000000000006
27_19_2013-05-24,1662.0347000000006
27_20_2013-05-24,10837.323900000003
27_21_2013-05-24,6062.891799999997
27_22_2013-05-24,13905.5214
27_23_2013-05-24,40151.00440000002
27_24_2013-05-24,8889.7232
27_25_2013-05-24,13878.845200000009
27_26_2013-05-24,11547.231899999997
27_27_2013-05-24,1904.367600000001
27_28_2013-05-24,797.7573999999995
27_29_2013-05-24,7846.951799999997
27_30_2013-05-24,6101.969299999996
27_31_2013-05-24,3024.3193000000006
27_32_2013-05-24,8366.986700000001
27_33_2013-05-24,8762.622800000003
27_34_2013-05-24,21460.702499999992
27_35_2013-05-24,5632.8472
27_36_2013-05-24,4204.758099999998
27_37_2013-05-24,2232.010300000001
27_38_2013-05-24,37247.308899999975
27_40_2013-05-24,70378.758
27_41_2013-05-24,2344.393400000001
27_42_2013-05-24,10402.466999999997
27_44_2013-05-24,4448.2513
27_46_2013-05-24,42129.922799999986
27_49_2013-05-24,9818.5206
27_50_2013-05-24,2615.215
27_52_2013-05-24,2692.3770999999992
27_54_2013-05-24,41.369200000000035
27_55_2013-05-24,7755.910900000004
27_56_2013-05-24,24936.940200000005
27_58_2013-05-24,2588.1197
27_59_2013-05-24,329.2085000000002
27_60_2013-05-24,109.64399999999998
27_67_2013-05-24,13047.550299999992
27_71_2013-05-24,11023.821699999999
27_72_2013-05-24,48600.589799999994
27_74_2013-05-24,24874.084399999996
27_79_2013-05-24,36680.4858
27_80_2013-05-24,25255.617599999994
27_81_2013-05-24,28008.368500000015
27_82_2013-05-24,26336.28539999997
27_83_2013-05-24,8058.897699999996
27_85_2013-05-24,3996.677299999998
27_87_2013-05-24,15218.935799999988
27_90_2013-05-24,89036.4927
27_91_2013-05-24,62291.675200000034
27_92_2013-05-24,100000.0
27_93_2013-05-24,54916.50950000002
27_94_2013-05-24,72890.93319999997
27_95_2013-05-24,99430.1629
27_96_2013-05-24,25718.750200000013
27_97_2013-05-24,20464.935899999993
27_98_2013-05-24,10613.0276
27_99_2013-05-24,1310.0518999999997
27_1_2013-05-31,25385.084000000013
27_2_2013-05-31,74646.64719999998
27_3_2013-05-31,11790.0677
27_4_2013-05-31,43643.8416
27_5_2013-05-31,19304.704999999994
27_6_2013-05-31,4989.798900000001
27_7_2013-05-31,41275.92630000001
27_8_2013-05-31,40240.75649999999
27_9_2013-05-31,40865.81599999997
27_10_2013-05-31,38953.78389999998
27_11_2013-05-31,23591.9866
27_12_2013-05-31,4311.462100000001
27_13_2013-05-31,49698.77999999999
27_14_2013-05-31,26173.252300000007
27_16_2013-05-31,61777.64290000002
27_17_2013-05-31,16054.601300000013
27_18_2013-05-31,965.0168000000002
27_19_2013-05-31,1473.3515000000004
27_20_2013-05-31,11039.202800000003
27_21_2013-05-31,6243.109499999996
27_22_2013-05-31,15546.108100000003
27_23_2013-05-31,39841.80340000002
27_24_2013-05-31,9253.791100000002
27_25_2013-05-31,13740.348600000003
27_26_2013-05-31,11880.497700000007
27_27_2013-05-31,1875.5671
27_28_2013-05-31,800.4754999999994
27_29_2013-05-31,7489.708200000002
27_30_2013-05-31,6269.874999999996
27_31_2013-05-31,2988.9918999999995
27_32_2013-05-31,7923.748800000002
27_33_2013-05-31,10122.1636
27_34_2013-05-31,21094.94
27_35_2013-05-31,5485.469499999999
27_36_2013-05-31,4348.9079999999985
27_37_2013-05-31,2142.8725000000004
27_38_2013-05-31,37711.20689999999
27_40_2013-05-31,69895.64199999996
27_41_2013-05-31,2250.420200000001
27_42_2013-05-31,10774.975199999993
27_44_2013-05-31,4489.2825
27_46_2013-05-31,42421.44709999998
27_49_2013-05-31,10168.623399999999
27_50_2013-05-31,2537.355
27_52_2013-05-31,2734.8391999999994
27_55_2013-05-31,10374.1402
27_56_2013-05-31,22593.345899999993
27_58_2013-05-31,2241.4897
27_59_2013-05-31,337.9172000000001
27_60_2013-05-31,117.72999999999998
27_67_2013-05-31,12547.811699999997
27_71_2013-05-31,11020.743800000006
27_72_2013-05-31,51902.62869999998
27_74_2013-05-31,24016.062499999978
27_79_2013-05-31,34790.62060000002
27_80_2013-05-31,25453.0794
27_81_2013-05-31,27524.037800000013
27_82_2013-05-31,25520.80449999999
27_83_2013-05-31,7844.654799999997
27_85_2013-05-31,4036.8688999999986
27_87_2013-05-31,15469.480499999996
27_90_2013-05-31,87402.01849999999
27_91_2013-05-31,59416.79280000001
27_92_2013-05-31,100000.0
27_93_2013-05-31,50779.95999999999
27_94_2013-05-31,73746.1553
27_95_2013-05-31,99288.36480000001
27_96_2013-05-31,24998.335400000014
27_97_2013-05-31,19410.527199999986
27_98_2013-05-31,10498.099100000001
27_99_2013-05-31,487.91469999999987
27_1_2013-06-07,22852.470800000006
27_2_2013-06-07,78750.79449999997
27_3_2013-06-07,11103.111299999995
27_4_2013-06-07,43757.51500000004
27_5_2013-06-07,20037.8401
27_6_2013-06-07,5434.650799999999
27_7_2013-06-07,49162.8069
27_8_2013-06-07,40319.21259999998
27_9_2013-06-07,39481.25490000003
27_10_2013-06-07,38377.62310000001
